[11-Feb-2021 11:31:02 UTC] PHP Warning:  mysqli_real_connect(): (HY000/1045): Access denied for user ' opetitcoin'@'localhost' (using password: YES) in /var/www/html/Apotheose/OpetitCoin/project-site-de-notation/backend/wordpress/wp/wp-includes/wp-db.php on line 1653
[16-Feb-2021 14:13:56 UTC] PHP   3. wp() /var/www/html/apotheose/project-site-de-notation/backend/wordpress/wp/wp-blog-header.php:16
[16-Feb-2021 14:13:56 UTC] PHP   4. WP->main() /var/www/html/apotheose/project-site-de-notation/backend/wordpress/wp/wp-includes/functions.php:1291
[16-Feb-2021 14:13:56 UTC] PHP   5. WP->parse_request() /var/www/html/apotheose/project-site-de-notation/backend/wordpress/wp/wp-includes/class-wp.php:745
[16-Feb-2021 14:13:56 UTC] PHP   6. do_action_ref_array() /var/www/html/apotheose/project-site-de-notation/backend/wordpress/wp/wp-includes/class-wp.php:388
[16-Feb-2021 14:13:56 UTC] PHP   7. WP_Hook->do_action() /var/www/html/apotheose/project-site-de-notation/backend/wordpress/wp/wp-includes/plugin.php:551
[16-Feb-2021 14:13:56 UTC] PHP   8. WP_Hook->apply_filters() /var/www/html/apotheose/project-site-de-notation/backend/wordpress/wp/wp-includes/class-wp-hook.php:311
[16-Feb-2021 14:13:56 UTC] PHP   9. rest_api_loaded() /var/www/html/apotheose/project-site-de-notation/backend/wordpress/wp/wp-includes/class-wp-hook.php:287
[16-Feb-2021 14:13:56 UTC] PHP  10. rest_get_server() /var/www/html/apotheose/project-site-de-notation/backend/wordpress/wp/wp-includes/rest-api.php:347
[16-Feb-2021 14:13:56 UTC] PHP  11. do_action() /var/www/html/apotheose/project-site-de-notation/backend/wordpress/wp/wp-includes/rest-api.php:521
[16-Feb-2021 14:13:56 UTC] PHP  12. WP_Hook->do_action() /var/www/html/apotheose/project-site-de-notation/backend/wordpress/wp/wp-includes/plugin.php:484
[16-Feb-2021 14:13:56 UTC] PHP  13. WP_Hook->apply_filters() /var/www/html/apotheose/project-site-de-notation/backend/wordpress/wp/wp-includes/class-wp-hook.php:311
[16-Feb-2021 14:13:56 UTC] PHP Warning:  call_user_func_array() expects parameter 1 to be a valid callback, class 'OpetitCoin\Rest\RestFields' does not have a method 'registerFeaturedMediaScoreField' in /var/www/html/apotheose/project-site-de-notation/backend/wordpress/wp/wp-includes/class-wp-hook.php on line 287
[16-Feb-2021 14:13:56 UTC] PHP Stack trace:
[16-Feb-2021 14:13:56 UTC] PHP   1. {main}() /var/www/html/apotheose/project-site-de-notation/backend/wordpress/index.php:0
[16-Feb-2021 14:13:56 UTC] PHP   2. require() /var/www/html/apotheose/project-site-de-notation/backend/wordpress/index.php:17
[16-Feb-2021 14:13:56 UTC] PHP   3. wp() /var/www/html/apotheose/project-site-de-notation/backend/wordpress/wp/wp-blog-header.php:16
[16-Feb-2021 14:13:56 UTC] PHP   4. WP->main() /var/www/html/apotheose/project-site-de-notation/backend/wordpress/wp/wp-includes/functions.php:1291
[16-Feb-2021 14:13:56 UTC] PHP   5. WP->parse_request() /var/www/html/apotheose/project-site-de-notation/backend/wordpress/wp/wp-includes/class-wp.php:745
[16-Feb-2021 14:13:56 UTC] PHP   6. do_action_ref_array() /var/www/html/apotheose/project-site-de-notation/backend/wordpress/wp/wp-includes/class-wp.php:388
[16-Feb-2021 14:13:56 UTC] PHP   7. WP_Hook->do_action() /var/www/html/apotheose/project-site-de-notation/backend/wordpress/wp/wp-includes/plugin.php:551
[16-Feb-2021 14:13:56 UTC] PHP   8. WP_Hook->apply_filters() /var/www/html/apotheose/project-site-de-notation/backend/wordpress/wp/wp-includes/class-wp-hook.php:311
[16-Feb-2021 14:13:56 UTC] PHP   9. rest_api_loaded() /var/www/html/apotheose/project-site-de-notation/backend/wordpress/wp/wp-includes/class-wp-hook.php:287
[16-Feb-2021 14:13:56 UTC] PHP  10. rest_get_server() /var/www/html/apotheose/project-site-de-notation/backend/wordpress/wp/wp-includes/rest-api.php:347
[16-Feb-2021 14:13:56 UTC] PHP  11. do_action() /var/www/html/apotheose/project-site-de-notation/backend/wordpress/wp/wp-includes/rest-api.php:521
[16-Feb-2021 14:13:56 UTC] PHP  12. WP_Hook->do_action() /var/www/html/apotheose/project-site-de-notation/backend/wordpress/wp/wp-includes/plugin.php:484
[16-Feb-2021 14:13:56 UTC] PHP  13. WP_Hook->apply_filters() /var/www/html/apotheose/project-site-de-notation/backend/wordpress/wp/wp-includes/class-wp-hook.php:311
[16-Feb-2021 14:16:24 UTC] PHP Warning:  call_user_func_array() expects parameter 1 to be a valid callback, class 'OpetitCoin\Rest\RestFields' does not have a method 'registerMetaFieldsAvis' in /var/www/html/apotheose/project-site-de-notation/backend/wordpress/wp/wp-includes/class-wp-hook.php on line 287
[16-Feb-2021 14:16:24 UTC] PHP Stack trace:
[16-Feb-2021 14:16:24 UTC] PHP   1. {main}() /var/www/html/apotheose/project-site-de-notation/backend/wordpress/index.php:0
[16-Feb-2021 14:16:24 UTC] PHP   2. require() /var/www/html/apotheose/project-site-de-notation/backend/wordpress/index.php:17
[16-Feb-2021 14:16:24 UTC] PHP   3. wp() /var/www/html/apotheose/project-site-de-notation/backend/wordpress/wp/wp-blog-header.php:16
[16-Feb-2021 14:16:24 UTC] PHP   4. WP->main() /var/www/html/apotheose/project-site-de-notation/backend/wordpress/wp/wp-includes/functions.php:1291
[16-Feb-2021 14:16:24 UTC] PHP   5. WP->parse_request() /var/www/html/apotheose/project-site-de-notation/backend/wordpress/wp/wp-includes/class-wp.php:745
[16-Feb-2021 14:16:24 UTC] PHP   6. do_action_ref_array() /var/www/html/apotheose/project-site-de-notation/backend/wordpress/wp/wp-includes/class-wp.php:388
[16-Feb-2021 14:16:24 UTC] PHP   7. WP_Hook->do_action() /var/www/html/apotheose/project-site-de-notation/backend/wordpress/wp/wp-includes/plugin.php:551
[16-Feb-2021 14:16:24 UTC] PHP   8. WP_Hook->apply_filters() /var/www/html/apotheose/project-site-de-notation/backend/wordpress/wp/wp-includes/class-wp-hook.php:311
[16-Feb-2021 14:16:24 UTC] PHP   9. rest_api_loaded() /var/www/html/apotheose/project-site-de-notation/backend/wordpress/wp/wp-includes/class-wp-hook.php:287
[16-Feb-2021 14:16:24 UTC] PHP  10. rest_get_server() /var/www/html/apotheose/project-site-de-notation/backend/wordpress/wp/wp-includes/rest-api.php:347
[16-Feb-2021 14:16:24 UTC] PHP  11. do_action() /var/www/html/apotheose/project-site-de-notation/backend/wordpress/wp/wp-includes/rest-api.php:521
[16-Feb-2021 14:16:24 UTC] PHP  12. WP_Hook->do_action() /var/www/html/apotheose/project-site-de-notation/backend/wordpress/wp/wp-includes/plugin.php:484
[16-Feb-2021 14:16:24 UTC] PHP  13. WP_Hook->apply_filters() /var/www/html/apotheose/project-site-de-notation/backend/wordpress/wp/wp-includes/class-wp-hook.php:311
[16-Feb-2021 14:16:24 UTC] PHP Warning:  call_user_func_array() expects parameter 1 to be a valid callback, class 'OpetitCoin\Rest\RestFields' does not have a method 'registerFeaturedMediaScoreField' in /var/www/html/apotheose/project-site-de-notation/backend/wordpress/wp/wp-includes/class-wp-hook.php on line 287
[16-Feb-2021 14:16:24 UTC] PHP Stack trace:
[16-Feb-2021 14:16:24 UTC] PHP   1. {main}() /var/www/html/apotheose/project-site-de-notation/backend/wordpress/index.php:0
[16-Feb-2021 14:16:24 UTC] PHP   2. require() /var/www/html/apotheose/project-site-de-notation/backend/wordpress/index.php:17
[16-Feb-2021 14:16:24 UTC] PHP   3. wp() /var/www/html/apotheose/project-site-de-notation/backend/wordpress/wp/wp-blog-header.php:16
[16-Feb-2021 14:16:24 UTC] PHP   4. WP->main() /var/www/html/apotheose/project-site-de-notation/backend/wordpress/wp/wp-includes/functions.php:1291
[16-Feb-2021 14:16:24 UTC] PHP   5. WP->parse_request() /var/www/html/apotheose/project-site-de-notation/backend/wordpress/wp/wp-includes/class-wp.php:745
[16-Feb-2021 14:16:24 UTC] PHP   6. do_action_ref_array() /var/www/html/apotheose/project-site-de-notation/backend/wordpress/wp/wp-includes/class-wp.php:388
[16-Feb-2021 14:16:24 UTC] PHP   7. WP_Hook->do_action() /var/www/html/apotheose/project-site-de-notation/backend/wordpress/wp/wp-includes/plugin.php:551
[16-Feb-2021 14:16:24 UTC] PHP   8. WP_Hook->apply_filters() /var/www/html/apotheose/project-site-de-notation/backend/wordpress/wp/wp-includes/class-wp-hook.php:311
[16-Feb-2021 14:16:24 UTC] PHP   9. rest_api_loaded() /var/www/html/apotheose/project-site-de-notation/backend/wordpress/wp/wp-includes/class-wp-hook.php:287
[16-Feb-2021 14:16:24 UTC] PHP  10. rest_get_server() /var/www/html/apotheose/project-site-de-notation/backend/wordpress/wp/wp-includes/rest-api.php:347
[16-Feb-2021 14:16:24 UTC] PHP  11. do_action() /var/www/html/apotheose/project-site-de-notation/backend/wordpress/wp/wp-includes/rest-api.php:521
[16-Feb-2021 14:16:24 UTC] PHP  12. WP_Hook->do_action() /var/www/html/apotheose/project-site-de-notation/backend/wordpress/wp/wp-includes/plugin.php:484
[16-Feb-2021 14:16:24 UTC] PHP  13. WP_Hook->apply_filters() /var/www/html/apotheose/project-site-de-notation/backend/wordpress/wp/wp-includes/class-wp-hook.php:311
[01-Mar-2021 16:23:02 UTC] PHP Notice:  register_rest_route est appelée de la mauvaise manière. La définition de la route de l’API REST pour <code>wp/v2/users/register</code> n’a pas l’argument <code>permission_callback</code> nécessaire. Pour les routes de l’API REST qui sont destinées à être publiques, utilisez <code>__return_true</code> comme rappel de permission. Veuillez lire <a href="https://fr.wordpress.org/support/article/debugging-in-wordpress/">Débogage dans WordPress</a> (en) pour plus d’informations. (Ce message a été ajouté à la version 5.5.0.) in /var/www/html/apotheose/project-site-de-notation/backend/wordpress/wp/wp-includes/functions.php on line 5311
[01-Mar-2021 16:23:02 UTC] PHP Stack trace:
[01-Mar-2021 16:23:02 UTC] PHP   1. {main}() /var/www/html/apotheose/project-site-de-notation/backend/wordpress/wp/wp-admin/post.php:0
[01-Mar-2021 16:23:02 UTC] PHP   2. require() /var/www/html/apotheose/project-site-de-notation/backend/wordpress/wp/wp-admin/post.php:187
[01-Mar-2021 16:23:02 UTC] PHP   3. array_reduce() /var/www/html/apotheose/project-site-de-notation/backend/wordpress/wp/wp-admin/edit-form-blocks.php:82
[01-Mar-2021 16:23:02 UTC] PHP   4. rest_preload_api_request() /var/www/html/apotheose/project-site-de-notation/backend/wordpress/wp/wp-admin/edit-form-blocks.php:82
[01-Mar-2021 16:23:02 UTC] PHP   5. rest_do_request() /var/www/html/apotheose/project-site-de-notation/backend/wordpress/wp/wp-includes/rest-api.php:2520
[01-Mar-2021 16:23:02 UTC] PHP   6. rest_get_server() /var/www/html/apotheose/project-site-de-notation/backend/wordpress/wp/wp-includes/rest-api.php:479
[01-Mar-2021 16:23:02 UTC] PHP   7. do_action() /var/www/html/apotheose/project-site-de-notation/backend/wordpress/wp/wp-includes/rest-api.php:521
[01-Mar-2021 16:23:02 UTC] PHP   8. WP_Hook->do_action() /var/www/html/apotheose/project-site-de-notation/backend/wordpress/wp/wp-includes/plugin.php:484
[01-Mar-2021 16:23:02 UTC] PHP   9. WP_Hook->apply_filters() /var/www/html/apotheose/project-site-de-notation/backend/wordpress/wp/wp-includes/class-wp-hook.php:311
[01-Mar-2021 16:23:02 UTC] PHP  10. Wp_Rest_User_Public->add_api_routes() /var/www/html/apotheose/project-site-de-notation/backend/wordpress/wp/wp-includes/class-wp-hook.php:287
[01-Mar-2021 16:23:02 UTC] PHP  11. register_rest_route() /var/www/html/apotheose/project-site-de-notation/backend/wordpress/content/plugins/wp-rest-user/public/class-wp-rest-user-public.php:66
[01-Mar-2021 16:23:02 UTC] PHP  12. _doing_it_wrong() /var/www/html/apotheose/project-site-de-notation/backend/wordpress/wp/wp-includes/rest-api.php:103
[01-Mar-2021 16:23:02 UTC] PHP  13. trigger_error() /var/www/html/apotheose/project-site-de-notation/backend/wordpress/wp/wp-includes/functions.php:5311
[01-Mar-2021 16:23:02 UTC] PHP Notice:  register_rest_route est appelée de la mauvaise manière. La définition de la route de l’API REST pour <code>wp/v2/users/lostpassword</code> n’a pas l’argument <code>permission_callback</code> nécessaire. Pour les routes de l’API REST qui sont destinées à être publiques, utilisez <code>__return_true</code> comme rappel de permission. Veuillez lire <a href="https://fr.wordpress.org/support/article/debugging-in-wordpress/">Débogage dans WordPress</a> (en) pour plus d’informations. (Ce message a été ajouté à la version 5.5.0.) in /var/www/html/apotheose/project-site-de-notation/backend/wordpress/wp/wp-includes/functions.php on line 5311
[01-Mar-2021 16:23:02 UTC] PHP Stack trace:
[01-Mar-2021 16:23:02 UTC] PHP   1. {main}() /var/www/html/apotheose/project-site-de-notation/backend/wordpress/wp/wp-admin/post.php:0
[01-Mar-2021 16:23:02 UTC] PHP   2. require() /var/www/html/apotheose/project-site-de-notation/backend/wordpress/wp/wp-admin/post.php:187
[01-Mar-2021 16:23:02 UTC] PHP   3. array_reduce() /var/www/html/apotheose/project-site-de-notation/backend/wordpress/wp/wp-admin/edit-form-blocks.php:82
[01-Mar-2021 16:23:02 UTC] PHP   4. rest_preload_api_request() /var/www/html/apotheose/project-site-de-notation/backend/wordpress/wp/wp-admin/edit-form-blocks.php:82
[01-Mar-2021 16:23:02 UTC] PHP   5. rest_do_request() /var/www/html/apotheose/project-site-de-notation/backend/wordpress/wp/wp-includes/rest-api.php:2520
[01-Mar-2021 16:23:02 UTC] PHP   6. rest_get_server() /var/www/html/apotheose/project-site-de-notation/backend/wordpress/wp/wp-includes/rest-api.php:479
[01-Mar-2021 16:23:02 UTC] PHP   7. do_action() /var/www/html/apotheose/project-site-de-notation/backend/wordpress/wp/wp-includes/rest-api.php:521
[01-Mar-2021 16:23:02 UTC] PHP   8. WP_Hook->do_action() /var/www/html/apotheose/project-site-de-notation/backend/wordpress/wp/wp-includes/plugin.php:484
[01-Mar-2021 16:23:02 UTC] PHP   9. WP_Hook->apply_filters() /var/www/html/apotheose/project-site-de-notation/backend/wordpress/wp/wp-includes/class-wp-hook.php:311
[01-Mar-2021 16:23:02 UTC] PHP  10. Wp_Rest_User_Public->add_api_routes() /var/www/html/apotheose/project-site-de-notation/backend/wordpress/wp/wp-includes/class-wp-hook.php:287
[01-Mar-2021 16:23:02 UTC] PHP  11. register_rest_route() /var/www/html/apotheose/project-site-de-notation/backend/wordpress/content/plugins/wp-rest-user/public/class-wp-rest-user-public.php:70
[01-Mar-2021 16:23:02 UTC] PHP  12. _doing_it_wrong() /var/www/html/apotheose/project-site-de-notation/backend/wordpress/wp/wp-includes/rest-api.php:103
[01-Mar-2021 16:23:02 UTC] PHP  13. trigger_error() /var/www/html/apotheose/project-site-de-notation/backend/wordpress/wp/wp-includes/functions.php:5311
[01-Mar-2021 16:23:02 UTC] PHP Notice:  register_rest_route est appelée de la mauvaise manière. La définition de la route de l’API REST pour <code>wp/v2/users/lost-password</code> n’a pas l’argument <code>permission_callback</code> nécessaire. Pour les routes de l’API REST qui sont destinées à être publiques, utilisez <code>__return_true</code> comme rappel de permission. Veuillez lire <a href="https://fr.wordpress.org/support/article/debugging-in-wordpress/">Débogage dans WordPress</a> (en) pour plus d’informations. (Ce message a été ajouté à la version 5.5.0.) in /var/www/html/apotheose/project-site-de-notation/backend/wordpress/wp/wp-includes/functions.php on line 5311
[01-Mar-2021 16:23:02 UTC] PHP Stack trace:
[01-Mar-2021 16:23:02 UTC] PHP   1. {main}() /var/www/html/apotheose/project-site-de-notation/backend/wordpress/wp/wp-admin/post.php:0
[01-Mar-2021 16:23:02 UTC] PHP   2. require() /var/www/html/apotheose/project-site-de-notation/backend/wordpress/wp/wp-admin/post.php:187
[01-Mar-2021 16:23:02 UTC] PHP   3. array_reduce() /var/www/html/apotheose/project-site-de-notation/backend/wordpress/wp/wp-admin/edit-form-blocks.php:82
[01-Mar-2021 16:23:02 UTC] PHP   4. rest_preload_api_request() /var/www/html/apotheose/project-site-de-notation/backend/wordpress/wp/wp-admin/edit-form-blocks.php:82
[01-Mar-2021 16:23:02 UTC] PHP   5. rest_do_request() /var/www/html/apotheose/project-site-de-notation/backend/wordpress/wp/wp-includes/rest-api.php:2520
[01-Mar-2021 16:23:02 UTC] PHP   6. rest_get_server() /var/www/html/apotheose/project-site-de-notation/backend/wordpress/wp/wp-includes/rest-api.php:479
[01-Mar-2021 16:23:02 UTC] PHP   7. do_action() /var/www/html/apotheose/project-site-de-notation/backend/wordpress/wp/wp-includes/rest-api.php:521
[01-Mar-2021 16:23:02 UTC] PHP   8. WP_Hook->do_action() /var/www/html/apotheose/project-site-de-notation/backend/wordpress/wp/wp-includes/plugin.php:484
[01-Mar-2021 16:23:02 UTC] PHP   9. WP_Hook->apply_filters() /var/www/html/apotheose/project-site-de-notation/backend/wordpress/wp/wp-includes/class-wp-hook.php:311
[01-Mar-2021 16:23:02 UTC] PHP  10. Wp_Rest_User_Public->add_api_routes() /var/www/html/apotheose/project-site-de-notation/backend/wordpress/wp/wp-includes/class-wp-hook.php:287
[01-Mar-2021 16:23:02 UTC] PHP  11. register_rest_route() /var/www/html/apotheose/project-site-de-notation/backend/wordpress/content/plugins/wp-rest-user/public/class-wp-rest-user-public.php:74
[01-Mar-2021 16:23:02 UTC] PHP  12. _doing_it_wrong() /var/www/html/apotheose/project-site-de-notation/backend/wordpress/wp/wp-includes/rest-api.php:103
[01-Mar-2021 16:23:02 UTC] PHP  13. trigger_error() /var/www/html/apotheose/project-site-de-notation/backend/wordpress/wp/wp-includes/functions.php:5311
[01-Mar-2021 16:23:14 UTC] PHP Notice:  register_rest_route est appelée de la mauvaise manière. La définition de la route de l’API REST pour <code>wp/v2/users/register</code> n’a pas l’argument <code>permission_callback</code> nécessaire. Pour les routes de l’API REST qui sont destinées à être publiques, utilisez <code>__return_true</code> comme rappel de permission. Veuillez lire <a href="https://fr.wordpress.org/support/article/debugging-in-wordpress/">Débogage dans WordPress</a> (en) pour plus d’informations. (Ce message a été ajouté à la version 5.5.0.) in /var/www/html/apotheose/project-site-de-notation/backend/wordpress/wp/wp-includes/functions.php on line 5311
[01-Mar-2021 16:23:14 UTC] PHP Stack trace:
[01-Mar-2021 16:23:14 UTC] PHP   1. {main}() /var/www/html/apotheose/project-site-de-notation/backend/wordpress/wp/wp-admin/post.php:0
[01-Mar-2021 16:23:14 UTC] PHP   2. require() /var/www/html/apotheose/project-site-de-notation/backend/wordpress/wp/wp-admin/post.php:187
[01-Mar-2021 16:23:14 UTC] PHP   3. array_reduce() /var/www/html/apotheose/project-site-de-notation/backend/wordpress/wp/wp-admin/edit-form-blocks.php:82
[01-Mar-2021 16:23:14 UTC] PHP   4. rest_preload_api_request() /var/www/html/apotheose/project-site-de-notation/backend/wordpress/wp/wp-admin/edit-form-blocks.php:82
